_id,OID,OBJECTID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Leng,Shape_Length,Shape_Area
1465,-1,1465,9,129,הרצלייה,מגורים,4404,743210,מגורים,6400,1,0,0,10,1,2,5,3,10,17,3,0,2,9,17,12.109640365000001,202304,4138.114531469999747,4138.114531467220331,743209.519750409410335
1466,-1,1466,7,1820,קריית אתא,מגורים,4545,532269,מגורים,6800,1,0,1,10,1,1,8,2,11,14,1,0,0,12,14,13.151247183800001,202304,2978.167447079999874,2978.167447075536074,532268.909722272190265
1467,-1,1467,34,771,אשדוד,מגורים,3888,201564,מגורים,70,1,0,4,71,5,16,47,12,75,70,7,0,2,53,70,168.680799831999991,202304,1821.426893470000095,1821.426893469395054,201564.137909665500047
1468,-1,1468,14,2399,באר שבע,מגורים,4811,747987,מגורים,9000,1,0,1,22,1,1,16,6,23,28,5,0,0,19,28,18.716899523799999,202304,5086.373812840000028,5086.373812840267419,747987.132279906072654
1469,-1,1469,0,1413,בית שמש,שטח פתוח,0,630278,פנאי/טבע/ספורט,2610,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,4166.877800899999784,4166.877800895323162,630278.225305430474691
1470,-1,1470,4,1031,חולון,שטח פתוח,0,701870,פנאי/טבע/ספורט,6600,3,0,4,2,0,0,3,2,6,6,1,0,1,3,6,5.699057421070000,202304,3909.833287850000033,3909.833287854544324,701870.450578539981507
1471,-1,1471,50,238,בני ברק,מגורים,9181,302064,מגורים,6100,1,1,8,49,30,18,33,5,58,72,15,4,5,37,72,165.527954670000014,202304,2657.306812410000020,2657.306812405013716,302063.781913202896249
1472,-1,1472,15,1913,נצרת,מגורים+ בית חולים,9122,1245939,מגורים,7300,1,0,1,30,1,9,20,2,31,31,1,1,1,27,31,12.039113329999999,202304,7487.964990610000314,7487.964990605159983,1245938.931612479500473
1473,-1,1473,0,864,טירה,מגורים,3520,4346658,מגורים,2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,11147.171002999999473,11147.171002965822481,4346658.491378005594015
1474,-1,1474,3,2236,מצפה אילן  אום אל-קוטוף,מגורים,1548,4686217,מגורים,0,1,0,0,6,0,1,5,0,6,6,1,0,0,3,6,0.640175202611000,202304,15505.854453100000683,15505.854453052817917,4686217.128946187905967
1475,-1,1475,9,1506,מעלה אדומים שטח קיי,לא ידוע,0,4232161,עתידי/לא ידוע,0,5,1,4,24,0,8,17,4,29,26,2,3,0,16,26,2.126572931530000,202304,11231.470185500000298,11231.470185503785615,4232161.458733513019979
1476,-1,1476,9,457,פתח תקווה,מגורים,5344,465401,מגורים,7900,1,0,2,7,1,2,6,1,9,17,1,0,3,11,17,19.338148473099999,202304,2865.733452689999922,2865.733452694908465,465401.329011965484824
1477,-1,1477,3,1124,ירושלים,מגורים,2263,323361,מגורים,3000,1,0,0,8,1,5,3,0,8,5,0,0,0,5,5,9.277546915209999,202304,3333.528864639999938,3333.528864638784398,323361.339739530987572
1478,-1,1478,84,75,תל אביב -יפו,מגורים,2087,233326,מגורים,5000,1,1,12,83,21,7,73,12,96,146,29,2,17,57,146,360.011882114000002,202304,2413.257703639999818,2413.257703642845627,233325.632217562786536
1479,-1,1479,18,1766,טירת כרמל,מגורים,1933,235603,מגורים,2100,1,0,4,28,10,9,18,5,32,26,4,1,0,17,26,76.399812871099996,202304,2291.747058630000083,2291.747058630680840,235602.671309663710417
1480,-1,1480,7,2471,קריית גת,מגורים,2940,233655,מגורים,2630,1,2,1,6,5,3,4,2,9,9,0,0,0,8,9,29.958655034300001,202304,1982.854609870000104,1982.854609874405696,233655.349080053041689
1481,-1,1481,2,717,ראש העין,מיועד למגורים,0,17328300,עתידי/לא ידוע,2640,5,0,1,2,0,2,1,0,3,3,1,0,0,1,3,0.115418130242000,202304,29599.240778200000932,29599.240778226463590,17328300.118932034820318
1482,-1,1482,7,2073,כרמיאל,מגורים,3674,449461,מגורים,1139,1,0,1,15,3,7,8,1,16,11,0,0,1,8,11,15.574206045600000,202304,3725.347048030000224,3725.347048030580481,449461.114069630857557
1483,-1,1483,0,1359,עראבי,לא ידוע,0,581880,עתידי/לא ידוע,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,3830.250634150000224,3830.250634152496787,581880.095523464842699
1484,-1,1484,36,310,בת ים,מגורים,8568,380148,מגורים,6200,1,0,4,40,18,8,26,10,44,61,6,1,2,39,61,94.699930265600003,202304,2592.693808940000054,2592.693808935805919,380148.115199577005114
1485,-1,1485,22,1985,עכו,מגורים,4018,312055,מגורים,7600,1,1,5,21,15,7,13,7,27,34,2,1,5,21,34,70.500446408000002,202304,2474.723104300000159,2474.723104300072919,312054.761649152904283
1486,-1,1486,9,936,חולדה משמר דוד,מגורים,1967,18503788,מגורים,0,1,0,2,14,0,2,12,2,16,16,2,1,0,11,16,0.486386899345000,202304,22025.714454699998896,22025.714454746877891,18503787.853095624595881
1487,-1,1487,4,1603,סינג'יל,לא ידוע,0,57021631,עתידי/לא ידוע,0,5,1,0,15,1,4,10,2,16,13,0,0,0,10,13,0.070148817217200,202304,40033.932085300002655,40033.932085323212959,57021631.421291373670101
1488,-1,1488,0,2308,עכו,שטח פתוח,0,611596,פנאי/טבע/ספורט,7600,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,3365.344291330000033,3365.344291326925486,611596.088987125665881
1489,-1,1489,44,554,ראשון לציון,מגורים,19049,902878,מגורים,8300,1,0,10,49,31,18,23,16,59,65,7,0,2,47,65,48.733076081900002,202304,4775.701563239999814,4775.701563244948375,902877.543088914128020
1490,-1,1490,3,1196,ירושלים,מגורים,4775,406078,מגורים,3000,1,0,0,6,1,1,4,1,6,5,0,0,0,4,5,7.387736230000000,202304,3983.656295180000143,3983.656295184895953,406078.385394860699307
1491,-1,1491,47,147,הרצלייה,שטח פתוח,0,1095926,פנאי/טבע/ספורט,6400,3,3,9,68,3,15,60,5,80,106,19,3,1,70,106,42.886101507100001,202304,6455.590543870000147,6455.590543867051565,1095926.147361237322912
1492,-1,1492,35,1838,קריית אתא,מגורים,8390,677108,מגורים,6800,1,0,3,57,12,8,40,12,60,65,1,4,0,53,65,51.690413412700003,202304,4843.849925169999551,4843.849925167290166,677108.146157551789656
1493,-1,1493,19,789,אשדוד,ציבורי+מגורים,3912,914122,מגורים,70,1,0,1,24,2,3,20,1,25,34,6,0,1,24,34,20.784981104300002,202304,4478.633773980000115,4478.633773981152444,914121.591195593820885
1494,-1,1494,9,2401,באר שבע,אתר מורשת,0,1489704,פנאי/טבע/ספורט,9000,3,0,2,22,0,5,14,5,24,18,0,0,0,16,18,6.041469673590000,202304,4918.276031059999696,4918.276031056585452,1489703.745322887785733
1495,-1,1495,0,1431,שמורת טבע נחל דולב,שמורת טבע,0,440871,פנאי/טבע/ספורט,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,3103.402080469999873,3103.402080469879365,440870.686189437576104
1496,-1,1496,12,1033,לוד,מגורים,5348,1202298,מגורים,7000,1,0,5,19,3,8,14,2,24,20,2,2,1,13,20,9.980889429530000,202304,6973.500346769999851,6973.500346774198988,1202297.659414588939399
1497,-1,1497,50,240,בני ברק,מגורים,4087,386487,מגורים,6100,1,0,11,56,26,16,43,5,67,73,15,2,5,34,73,129.370442290999989,202304,2988.653429129999950,2988.653429130511540,386487.045376973284874
1498,-1,1498,28,1675,חיפה,מסחר,0,580401,תעשיה/מסחר/מתקנים,4000,4,0,4,53,6,12,35,9,57,51,2,2,0,44,51,48.242530449500002,202304,3417.369158089999928,3417.369158092154521,580400.732281387201510
1499,-1,1499,14,882,צור נתן צור יצחק,מגורים,6362,3745628,מגורים,0,1,1,2,28,2,7,21,3,31,29,2,3,0,22,29,3.737690773600000,202304,10718.567285400000401,10718.567285444956724,3745628.209509128239006
1500,-1,1500,42,2254,עין שמר גן השומרון שער מנשה,מגורים+מוסדי,1983,10767262,מגורים,0,1,2,3,80,1,17,59,8,85,91,6,3,3,70,91,3.900713266070000,202304,19410.875326000001223,19410.875326011559082,10767261.558372274041176
1501,-1,1501,1,1524,איסטיח,לא ידוע,0,2453207,עתידי/לא ידוע,0,5,0,0,3,0,0,3,0,3,2,0,0,0,2,2,0.407629694063000,202304,8763.336746060000223,8763.336746059581856,2453206.953675553202629
1502,-1,1502,15,475,לוד,מגורים,8291,503477,מגורים,7000,1,0,3,16,7,9,6,4,19,23,1,0,3,14,23,29.792848245999998,202304,2985.594826389999980,2985.594826388462934,503476.534909576759674
1503,-1,1503,1,1142,ירושלים,מגורים,3134,634321,מגורים,3000,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1.576487779090000,202304,3762.122346109999853,3762.122346114426819,634321.441156617016532
1504,-1,1504,8,93,תל אביב -יפו,מגורים,4143,266258,מגורים,5000,1,0,0,8,3,3,3,2,8,13,5,0,2,5,13,30.046023786999999,202304,2346.154581320000034,2346.154581321971364,266258.192988007620443
1505,-1,1505,4,1768,טירת כרמל,מגורים+ בית עלמין+ בית חולים,2534,913964,מגורים,2100,1,0,0,6,2,2,4,0,6,8,0,0,0,8,8,4.376538270540000,202304,5613.398520759999883,5613.398520762545559,913964.360125849838369
1506,-1,1506,1,2473,קריית גת,מגורים,1116,202486,מגורים,2630,1,0,0,2,0,0,2,0,2,2,0,0,0,1,2,4.938606052520000,202304,2159.391701179999927,2159.391701178019048,202486.286487480683718
1507,-1,1507,14,735,מודיעין-מכבים-רעות*,מגורים,8110,474855,מגורים,1200,1,0,2,20,2,2,19,1,22,27,2,0,0,20,27,29.482715093700001,202304,2765.345845559999816,2765.345845557103530,474854.502223613671958
1508,-1,1508,18,2091,כפר מנדא,מגורים,2745,4260422,מגורים,510,1,0,4,58,2,16,42,4,62,37,0,0,0,31,37,4.224933172810000,202304,10675.291783999999097,10675.291783984313952,4260422.417051284573972
1509,-1,1509,0,1361,כפר עקב מזרח,לא ידוע,0,1466106,עתידי/לא ידוע,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,5492.728541739999855,5492.728541741485969,1466106.450336090521887
1510,-1,1510,0,312,חולון,תיירות ונופש,0,299841,פנאי/טבע/ספורט,6600,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,2396.468575169999895,2396.468575167227300,299841.207160676014610
1511,-1,1511,23,2003,כפר ראש הנקרה לימן,מגורים,2055,9417931,מגורים,0,1,1,3,42,0,5,38,3,46,38,5,2,1,24,38,2.442150011340000,202304,15134.867424300000494,15134.867424331900111,9417930.877778459340334
1512,-1,1512,12,954,גן הדרום,מגורים,614,2251758,מגורים,0,1,0,2,27,0,5,19,5,29,28,0,2,0,25,28,5.329169048040000,202304,6803.230555930000264,6803.230555926357738,2251758.180651140399277
1513,-1,1513,4,1621,אריאל,שטח פתוח,0,16429323,פנאי/טבע/ספורט,0,3,2,3,6,0,1,8,2,11,9,0,1,0,7,9,0.243467118931000,202304,23808.644862699999067,23808.644862718607328,16429323.259604269638658
1514,-1,1514,33,2326,אילנייה שדה אילן,מגורים,1077,28157069,מגורים,0,1,3,5,89,1,18,72,7,97,73,0,6,0,58,73,1.171996988030000,202304,32363.093358400001307,32363.093358436824929,28157068.949116881936789
1515,-1,1515,42,572,רחובות,מגורים,5370,288606,מגורים,8400,1,0,9,53,20,21,31,10,62,68,11,0,4,43,68,145.527115699000007,202304,2143.977476189999834,2143.977476187969387,288606.008566640550271
1516,-1,1516,0,1214,חניוני הדסה עין כרם,מתקן תחבורה,0,497652,תעשיה/מסחר/מתקנים,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,3979.749910380000074,3979.749910377902779,497652.010740951693151
1517,-1,1517,3,165,הרצלייה,שטח פתוח,0,1035655,פנאי/טבע/ספורט,6400,3,0,1,12,0,1,12,0,13,7,1,0,0,2,7,2.896718926940000,202304,4487.129739080000036,4487.129739078321109,1035654.502788439742289
1518,-1,1518,0,1840,קריית אתא,שטח פתוח,0,926399,פנאי/טבע/ספורט,6800,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,4065.675106329999835,4065.675106327510548,926398.925262685748748
1519,-1,1519,6,807,יבנה,תעשיה,0,403474,תעשיה/מסחר/מתקנים,2660,4,0,1,10,2,0,7,4,11,17,0,1,0,14,17,14.870841536300000,202304,3196.837051429999974,3196.837051429104122,403474.140003642416559
1520,-1,1520,15,2419,באר שבע,מגורים,2181,314215,מגורים,9000,1,0,2,19,6,0,19,2,21,25,2,0,1,19,25,47.737970485799998,202304,2458.655398649999825,2458.655398650927054,314215.284968356019817
1521,-1,1521,3,1433,נחם,מגורים,552,1630534,מגורים,0,1,0,1,6,0,1,6,0,7,4,0,0,0,3,4,1.839887772680000,202304,5039.938199870000062,5039.938199872763107,1630534.233961554011330
1522,-1,1522,9,384,רעננה,מגורים,4535,805780,מגורים,8700,1,0,2,15,3,6,10,0,17,17,1,0,0,14,17,11.169306401900000,202304,5325.138244239999949,5325.138244235391539,805779.667613948928192
1523,-1,1523,0,1051,ירושלים,מגורים,16154,1032185,מגורים,3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,5795.464194889999817,5795.464194893193053,1032185.068206589319743
1524,-1,1524,20,2,תל אביב -יפו,פנאי ונופש,0,314929,פנאי/טבע/ספורט,5000,3,0,4,27,2,4,23,4,31,43,5,2,3,23,43,63.506372109700003,202304,3388.752074340000036,3388.752074338410239,314929.027365272573661
1525,-1,1525,46,1693,חיפה,מגורים,2139,343131,מגורים,4000,1,1,11,47,17,5,39,15,59,81,6,1,3,55,81,134.059510425000013,202304,2488.821730350000053,2488.821730348914116,343131.194902188377455
1526,-1,1526,8,644,כפר סבא,מגורים,4986,340268,מגורים,6900,1,0,0,9,4,0,5,2,9,12,1,0,0,10,12,23.510889410699999,202304,2578.510622100000091,2578.510622098138811,340267.858873917022720
1527,-1,1527,215,2256,מענית ברקאי,מגורים,1307,13579527,מגורים,0,1,9,37,574,4,145,449,26,620,454,18,40,0,353,454,15.832657042399999,202304,30561.809079099999508,30561.809079129201564,13579527.392282845452428
1528,-1,1528,6,1286,מעלה אדומים,מגורים,4133,690913,מגורים,0,1,0,0,8,1,2,6,0,8,12,0,0,0,9,12,8.684161926760000,202304,4793.099742579999656,4793.099742581143801,690912.957473868154921
1529,-1,1529,20,493,נס ציונה,מגורים,6089,804152,מגורים,7200,1,0,1,21,14,6,5,10,22,30,2,2,1,23,30,24.870934129100000,202304,3829.322804209999958,3829.322804209365586,804151.540756525471807
1530,-1,1530,21,2635,ירושלים,מתקן תחבורה,0,103660,תעשיה/מסחר/מתקנים,3000,4,2,2,26,7,5,20,5,30,35,4,2,2,14,35,202.584944691999993,202304,1420.753422969999974,1420.753422967314691,103660.220318639549077
1531,-1,1531,27,111,תל אביב -יפו,מגורים,3073,240614,מגורים,5000,1,2,5,29,7,5,28,3,36,46,7,0,4,22,46,112.212835006000006,202304,2274.940489189999880,2274.940489186491504,240614.186411604547175
1532,-1,1532,33,1786,קריית ים,מגורים,3304,383053,מגורים,9600,1,0,6,45,20,6,31,14,51,51,3,1,2,39,51,86.150028957499998,202304,3044.513912110000092,3044.513912114266077,383052.686102721898351
1533,-1,1533,5,2491,אשקלון,מגורים,4503,348688,מגורים,7100,1,0,1,4,4,1,1,3,5,7,0,0,0,5,7,14.339486207100000,202304,2702.560751009999876,2702.560751010431886,348687.528116214729380
1534,-1,1534,2,737,מודיעין-מכבים-רעות*,מגורים,3476,709208,מגורים,1200,1,0,0,3,1,1,2,0,3,3,0,0,0,3,3,2.820048266320000,202304,5340.961885450000409,5340.961885454834373,709207.719556994037703
1535,-1,1535,15,2109,עראבה,מגורים,5025,2198034,מגורים,531,1,0,2,71,1,31,39,3,73,37,0,0,0,32,37,6.824278852680000,202304,7205.517470589999903,7205.517470586262789,2198034.447862558998168
1536,-1,1536,3,1379,הר טוב,לא ידוע,0,1577539,עתידי/לא ידוע,0,5,1,0,7,0,1,5,1,8,5,1,1,0,1,5,1.901696456950000,202304,7560.965169179999975,7560.965169182270074,1577538.828049805946648
1537,-1,1537,82,330,חולון,מגורים,6532,294671,מגורים,6600,1,0,7,112,22,20,80,17,119,146,28,4,2,91,146,278.276292527000010,202304,2253.146289559999786,2253.146289564788276,294671.167477031180169
1538,-1,1538,0,2021,ג'דיידה-מכר,מגורים,3835,953606,מגורים,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,4975.001386289999573,4975.001386286186971,953606.235878244973719
1539,-1,1539,21,972,גבעת השלושה,מגורים,858,6814819,מגורים,0,1,2,8,35,2,12,26,6,45,40,5,3,4,25,40,3.081519661720000,202304,15452.769779899999776,15452.769779882948569,6814819.409022630192339
1540,-1,1540,2,1639,א.ת אל-פחס,לא ידוע,0,2152954,עתידי/לא ידוע,0,5,1,0,3,0,1,3,0,4,4,0,0,0,4,4,0.928956109129000,202304,6966.584903719999602,6966.584903724375181,2152954.246542447246611
1541,-1,1541,30,2328,עין חרוד (מאוחד) תל יוסף עין חרוד (איחוד),מגורים,1839,26553798,מגורים,0,1,3,4,90,0,21,73,2,97,63,5,4,0,41,63,1.129781865920000,202304,37486.922131100000115,37486.922131139719568,26553798.485248364508152
1542,-1,1542,15,590,רחובות,מגורים,8720,453059,מגורים,8400,1,0,2,16,5,5,13,0,18,24,3,0,2,15,24,33.108274836400000,202304,2755.264470820000042,2755.264470819800863,453058.942942137422506
1543,-1,1543,5,1216,ירושלים,מגורים,11078,785414,מגורים,3000,1,0,0,6,2,1,5,0,6,7,1,0,0,6,7,6.366067788750000,202304,6255.569698039999821,6255.569698041603260,785414.193803929141723
1544,-1,1544,12,2588,אזור תעשיה ספירים/שקמה,תעשיה,0,426001,תעשיה/מסחר/מתקנים,0,4,1,4,18,1,0,21,2,23,24,1,2,0,18,24,28.168935176900000,202304,2876.110352220000095,2876.110352219102879,426001.193322510283906
1545,-1,1545,8,183,רמת השרון,מגורים,3768,362978,מגורים,2650,1,0,0,9,2,2,4,3,9,13,0,0,1,9,13,22.039890030799999,202304,2405.249026380000032,2405.249026383888122,362978.217623892822303
1546,-1,1546,27,1858,עין הוד בית צבי ניר עציון עין חוד,מגורים+מוסדי,2220,24944074,מגורים,0,1,2,4,64,0,21,42,5,70,52,2,4,0,40,52,1.082421409250000,202304,37609.892214699997567,37609.892214675426658,24944074.248094324022532
1547,-1,1547,6,809,יבנה,מגורים,4868,549518,מגורים,2660,1,0,4,5,3,3,5,0,9,9,1,0,1,7,9,10.918650393600000,202304,3242.923608120000154,3242.923608124332986,549518.464617573656142
1548,-1,1548,18,2181,בית יוסף חמדיה נווה אור ירדנה,מגורים,1539,55085111,מגורים,0,1,0,1,43,0,8,34,2,44,35,0,4,0,26,35,0.326767062952000,202304,53527.494139399997948,53527.494139444643224,55085111.202504046261311
1549,-1,1549,2,1451,ביתר עילית,מגורים,5638,447756,מגורים,0,1,0,1,2,1,2,1,0,3,3,1,0,0,2,3,4.466715859930000,202304,3028.440293019999899,3028.440293024572384,447756.262703357439023
1550,-1,1550,17,402,גבעת שמואל,מגורים,4964,329004,מגורים,681,1,0,3,17,6,6,11,3,20,29,5,1,2,16,29,51.671165232100002,202304,2649.829800999999861,2649.829801001950273,329003.612045975925867
1551,-1,1551,5,1069,ירושלים,מגורים,3850,695166,מגורים,3000,1,1,1,4,2,0,5,1,6,8,2,1,0,4,8,7.192532291440000,202304,3951.349629809999897,3951.349629809955786,695165.457366210990585
1552,-1,1552,8,20,תל אביב -יפו,מגורים,3264,257647,מגורים,5000,1,0,0,10,7,3,6,1,10,11,0,0,0,8,11,31.050182863000000,202304,2043.596077630000082,2043.596077632365905,257647.435935777757550
1553,-1,1553,3,1711,חיפה,אוניברסיטה,4367,1293253,מוסדי/ציבורי,4000,2,0,0,3,3,1,1,0,3,3,0,0,0,2,3,2.319732199500000,202304,4380.552717159999702,4380.552717156970175,1293252.730057359673083
1554,-1,1554,10,662,נתניה,מגורים,2314,749884,מגורים,7400,1,0,1,15,0,0,15,1,16,22,2,0,1,15,22,13.335402761499999,202304,4948.075346159999754,4948.075346163277572,749883.612728076404892
1555,-1,1555,20,2274,קיסריה,מגורים,1803,4762198,מגורים,0,1,1,7,28,1,4,29,3,36,39,0,5,1,29,39,4.199741140610000,202304,11483.353520900000149,11483.353520917560672,4762198.271361369639635
1556,-1,1556,2,1288,מעלה אדומים,מגורים,1162,236060,מגורים,0,1,0,0,2,2,1,1,0,2,2,0,0,0,2,2,8.472409307830000,202304,2670.278414439999779,2670.278414443678685,236060.361030061118072
1557,-1,1557,6,511,ראשון לציון,שטח פתוח,0,4661207,פנאי/טבע/ספורט,8300,3,0,5,8,0,2,11,0,13,11,1,1,1,8,11,1.287220109170000,202304,9082.330817660000321,9082.330817656806175,4661207.479002593085170
1558,-1,1558,11,1930,נצרת עילית,מגורים,4790,11697036,מגורים,1061,1,0,0,16,2,3,12,1,16,22,1,1,0,18,22,0.940409167025000,202304,21802.755698900000425,21802.755698913020751,11697036.126094197854400
1559,-1,1559,26,113,תל אביב -יפו,מגורים,3725,318670,מגורים,5000,1,0,1,30,7,1,21,7,31,46,9,1,8,21,46,81.589014824900005,202304,2246.865887169999951,2246.865887166020457,318670.351097993669100
1560,-1,1560,11,1548,בית צפפה,מגורים,0,518444,מגורים,0,1,0,3,17,1,9,11,0,20,24,4,0,0,17,24,21.217343866400000,202304,4040.783672810000098,4040.783672813720841,518443.782089160580654
1561,-1,1561,13,2509,אשקלון,בית חולים,0,263881,מוסדי/ציבורי,7100,2,1,3,22,7,4,16,5,26,22,0,0,0,19,22,49.264550844200002,202304,2058.922317319999820,2058.922317317858415,263881.427461135725025
1562,-1,1562,0,755,אשדוד,תעשיה,0,5581884,תעשיה/מסחר/מתקנים,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,10742.189110900000742,10742.189110903054825,5581883.777897225692868
1563,-1,1563,2,2127,צפת,שטח פתוח,479,5050990,פנאי/טבע/ספורט,8000,3,0,0,5,0,0,4,1,5,3,0,0,0,2,3,0.395961949499000,202304,11018.431885699999839,11018.431885652449637,5050990.385647318325937
1564,-1,1564,0,1397,בית שמש,שטח פתוח,0,613590,פנאי/טבע/ספורט,2610,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,4117.312064429999737,4117.312064432220723,613590.194338726578280
1565,-1,1565,15,348,חולון,תעשיה,0,434922,תעשיה/מסחר/מתקנים,6600,4,1,6,9,7,0,7,9,16,21,4,2,0,11,21,34.488946294400002,202304,2877.541140310000173,2877.541140308598187,434921.956500619475264
1566,-1,1566,12,2039,מעלות-תרשיחא,תעשיה,0,835884,תעשיה/מסחר/מתקנים,1063,4,0,2,37,1,11,27,1,39,24,1,0,0,23,24,14.356063405300000,202304,4163.400733880000189,4163.400733883501744,835883.742028931039385
1567,-1,1567,3,990,יבנה,שטח פתוח,0,1939283,פנאי/טבע/ספורט,2660,3,0,0,7,0,4,3,0,7,6,0,0,0,5,6,1.546963434650000,202304,6544.089718209999774,6544.089718206570979,1939283.070827986113727
1568,-1,1568,0,1641,דאחיית א-זייתון,לא ידוע,0,4418633,עתידי/לא ידוע,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,9174.705475869999646,9174.705475865252083,4418632.634809934534132
1569,-1,1569,14,592,רחובות,מגורים,5119,656473,מגורים,8400,1,0,1,22,2,6,14,3,23,24,3,1,1,17,24,21.326092543700000,202304,3990.102695489999860,3990.102695490072620,656472.814760354696773
1570,-1,1570,0,1234,ירושלים,שטח פתוח,0,1248774,פנאי/טבע/ספורט,3000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,6694.122605219999969,6694.122605216082775,1248773.487757545197383
1571,-1,1571,3,2606,נאות סמדר שיטים נווה חריף,מגורים,340,323945912,מגורים,0,1,3,2,18,0,0,22,1,23,6,0,0,0,5,6,0.009260805243760,202304,83295.088003900003969,83295.088003940545605,323945911.941094875335693
1572,-1,1572,5,185,רמת השרון,מגורים,1894,662905,מגורים,2650,1,0,1,5,3,2,1,2,6,8,0,0,1,5,8,7.542563775700000,202304,4002.453634540000166,4002.453634543943281,662904.570473143248819
1573,-1,1573,1,1876,יקנעם עילית,מגורים,6334,1423403,מגורים,240,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0.702541620856000,202304,5767.560293880000245,5767.560293875832940,1423403.212440564529970
1574,-1,1574,25,827,אלישיב,מגורים,734,2735811,מגורים,0,1,0,6,70,0,10,50,16,76,54,2,2,0,42,54,9.138058646339999,202304,7892.502482519999830,7892.502482524540937,2735810.850809429772198
1575,-1,1575,35,2199,דברת ניין אחוזת ברק,מגורים,4540,20600884,מגורים,0,1,3,8,70,0,15,58,7,81,69,4,7,1,50,69,1.698956238530000,202304,27244.719687199998589,27244.719687215852900,20600883.769851870834827
1576,-1,1576,0,1469,מודיעין עילית,מיועד למגורים,0,1361028,עתידי/לא ידוע,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,5468.687288279999848,5468.687288280433677,1361027.909975819056854
1577,-1,1577,6,420,פתח תקווה,מגורים,9490,383533,מגורים,7900,1,0,2,8,6,7,3,0,10,7,1,0,0,4,7,15.644043056999999,202304,2608.116679910000130,2608.116679914367978,383532.567516990879085
1578,-1,1578,3,1087,ירושלים,מגורים,23392,480034,מגורים,3000,1,0,0,4,3,1,1,0,4,3,2,0,0,1,3,6.249557909880000,202304,2998.253898339999978,2998.253898343354649,480033.954922889417503
1579,-1,1579,15,38,תל אביב -יפו,מגורים,1987,387589,מגורים,5000,1,1,4,13,7,2,9,5,18,21,3,1,0,14,21,38.700803902300002,202304,2667.741636730000209,2667.741636729995207,387588.847969649475999
1580,-1,1580,15,1713,חיפה,מגורים,2108,281184,מגורים,4000,1,1,1,16,9,3,10,4,18,22,4,1,0,15,22,53.345908053999999,202304,2227.100008760000037,2227.100008758826789,281183.703627734619658
1581,-1,1581,63,664,נתניה,מגורים,11724,543473,מגורים,7400,1,2,5,76,28,15,43,23,83,99,8,1,8,64,99,115.921068563999995,202304,3415.936606790000042,3415.936606787847268,543473.251071128994226
1582,-1,1582,8,2292,חיפה,בית חולים,1077,384555,מוסדי/ציבורי,4000,2,0,0,9,5,0,8,1,9,13,0,0,0,10,13,20.803253595600001,202304,2526.798755029999938,2526.798755032277768,384555.231383572507184
1583,-1,1583,1,1306,צור הדסה,מגורים,2575,684663,מגורים,0,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,1.460572109910000,202304,3563.983078950000163,3563.983078952191590,684663.217388170538470
1584,-1,1584,35,257,גבעתיים,מגורים,8031,387394,מגורים,6300,1,0,4,46,14,7,26,17,50,55,13,1,0,35,55,90.347257341200006,202304,2573.568429099999776,2573.568429104513598,387394.161483355448581
1585,-1,1585,9,1948,משהד,מגורים,8219,7551206,מגורים,520,1,0,0,32,0,10,22,0,32,21,0,0,0,15,21,1.191862554750000,202304,27500.978882999999769,27500.978882966985111,7551206.273030487820506
1586,-1,1586,0,899,כפר קאסם,תעשיה,0,633525,תעשיה/מסחר/מתקנים,634,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,3592.808463540000048,3592.808463536551699,633524.749201324419118
